accession,ticker,name,label,t0,alpha,beta,resid_sd,n_est,ar0,car_leak,car_leak_n,car_event,car_event_n,car_drift,car_drift_n,car_aux,car_aux_n
0001285550-23-000048,CLPT,"ClearPoint Neuro, Inc.",OTHER,2023-05-23,-0.00014109449502669355,1.5503676886851496,0.03685193923466969,220,0.0007944088763107635,-0.15188780534740753,9,-0.02554562438816598,2,-0.17744371171911566,9,-0.02960968236853006,3
0001285550-24-000107,CLPT,"ClearPoint Neuro, Inc.",OTHER,2024-08-27,0.0005016615797677568,1.7330924818402436,0.04293146117275998,220,0.08686209410131915,0.10729505106401756,9,0.08151962024670201,2,-0.01883750979456188,9,0.06999777788841449,3
0000950170-25-069175,CLPT,"ClearPoint Neuro, Inc.",OTHER,2025-05-13,0.003460294550408716,2.7062433532699544,0.04655008242501116,220,0.01972344197152446,-0.13249584900235561,9,-0.11184293809561907,2,-0.05590731848653931,9,-0.23804728041481502,3
0000950170-25-074397,CLPT,"ClearPoint Neuro, Inc.",OTHER,2025-05-20,0.004176983863157706,2.4052087136695977,0.04713621790235413,220,-0.021242735973123022,-0.20341763357005666,9,-0.034147078342743,2,-0.020291024878320976,9,-0.04550731052292186,3
0001193125-25-269992,CLPT,"ClearPoint Neuro, Inc.",OTHER,2025-11-07,0.002198388568962391,1.877173999705342,0.05567237209164578,220,-0.13679458845290915,-0.4027111844976725,9,-0.12274411049979694,2,-0.127483657588577,9,-0.031185765843016328,3
0001193125-25-290003,CLPT,"ClearPoint Neuro, Inc.",OTHER,2025-11-21,0.0047424427349738296,1.9215848374438658,0.057386595651412964,220,-0.0009376887722767832,-0.266780489584352,9,0.008004974181218656,2,-0.13167689431336002,9,-0.001758425080610207,3
0001193125-19-066073,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2019-03-07,-0.0070826488611826855,0.39923330111027355,0.05708136318174353,220,0.31738430699046055,0.21317954705794318,9,0.4874930856910363,2,-0.10751627765415274,9,0.4545696555526181,3
0001193125-19-071578,CRDF,"Cardiff Oncology, Inc.",OTHER,2019-03-12,-0.0074302466106711505,0.4114908549377672,0.05716755284107213,220,-0.07865775619826035,0.6215175845265128,9,-0.10773509741779344,2,-0.07371156936291573,9,-0.09585514715517054,3
0001193125-19-073028,CRDF,"Cardiff Oncology, Inc.",OTHER,2019-03-13,-0.008536765744849807,0.47671089960896607,0.05518849510454377,220,-0.028402533378512687,0.6896970722868199,9,-0.11746276813721228,2,0.00883351035795035,9,-0.19525998456108595,3
0001193125-19-094145,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2019-04-01,-0.00739091183390477,0.32598775015958065,0.05730733859999413,220,0.2701915932005792,0.04424181914686937,9,0.14479130935976217,2,-0.06296938236696097,9,0.1803464796277283,3
0001193125-19-095338,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2019-04-02,-0.007420176993048282,0.32508954644001964,0.057322256351218556,220,-0.12537057895135278,0.010191722666136153,9,-0.19613191780941974,2,-0.009724973159746918,9,0.07409959261429783,3
0001104659-19-020072,CRDF,"Cardiff Oncology, Inc.",OTHER,2019-04-05,-0.008032020723693776,0.2942616683620753,0.05771500532362369,220,0.08994100574733636,0.057270749266160936,9,0.11056927053226906,2,-0.11458235913465545,9,0.0651890473630214,3
0001104659-19-023054,CRDF,"Cardiff Oncology, Inc.",OTHER,2019-04-23,-0.004824687577035473,0.20270707746742758,0.06355474967378906,220,0.18037194517107308,-0.10046166839463795,9,0.11032191720294483,2,0.0010341342663706815,9,0.08529829844519869,3
0001104659-19-027565,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2019-05-08,-0.005184381494675166,0.14451547867002212,0.06450580232152157,220,-0.03001313779782371,-0.02624174324828591,9,-0.061088684101581164,2,0.03189690181852995,9,-0.10124370214231852,3
0001104659-19-031363,CRDF,"Cardiff Oncology, Inc.",OTHER,2019-05-23,-0.0047754774393246255,0.31244702620888853,0.06772069668543765,220,0.01504486090393588,-0.004762307151128107,9,0.01270118300018913,2,-0.005834601025056965,9,0.015220761263421121,3
0001104659-19-032992,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2019-05-31,-0.004961865294261787,0.38823684875915304,0.06751782729211665,220,0.02786129405817344,0.028676994814060094,9,0.037282677037691975,2,-0.06733605039762751,9,-0.021729581077644482,3
0001104659-19-034533,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2019-06-10,-0.0007597974327739816,0.6359252370914711,0.05882511220604135,220,-0.04283661126812117,0.01730392966842887,9,-0.08079183920212457,2,-0.07346836842580559,9,-0.15285156531528515,3
0001104659-19-039671,CRDF,"Cardiff Oncology, Inc.",OTHER,2019-07-09,-0.0002808675248665703,0.6617393692664074,0.058735246695894375,220,0.029498804640272734,-0.06586962464450014,9,0.022451310718135338,2,-0.25893010479605905,9,-0.002798375780751987,3
0001104659-19-040280,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2019-07-15,-0.0005475403100178494,0.6727366348110525,0.05883116872527366,220,-0.013629987974323294,-0.14150956917225732,9,0.012672432306030412,2,-0.17803097231426251,9,-0.03423639071922757,3
0001104659-19-041217,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2019-07-22,-0.0003539906614531455,0.6740981721672182,0.05866613874267858,220,-0.06765237839835048,-0.1078127290057495,9,-0.14318435989537967,2,-0.06263485229294323,9,-0.1531045910701384,3
0001104659-19-044926,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2019-08-09,-0.0015097262592536932,0.5738384030110136,0.05835108145258074,220,-0.018533620343812493,-0.058505919012442724,9,0.014501645893536419,2,0.4485214455055361,9,-0.0128946175723776,3
0001104659-19-046145,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2019-08-16,-0.0016997205360509446,0.57422469577149,0.058378760249960936,220,0.2754356536575864,-0.10429189192100391,9,0.7056239990776384,2,-0.43615205170136057,9,0.8536938578829707,3
0001628280-19-011171,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2019-08-26,-0.002445185793080852,0.555340335276441,0.05854998637774087,220,-0.13762446047719157,0.528641454162609,9,-0.14330940921930196,2,-0.019384736533395588,9,-0.18145144909356728,3
0001628280-19-011354,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2019-09-03,-0.0023757237565730383,0.5700082422954903,0.05845185985278382,220,0.03244666430846146,0.024263995180452476,9,0.033560823922109524,2,-0.025784421538178677,9,0.010148096134691751,3
0001104659-19-050671,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2019-09-19,-0.0033013407692290475,0.6060905942911804,0.059188552664672225,220,-0.025898120855879555,-0.01829280032598906,9,0.01038745550889825,2,-0.1773817065503232,9,-0.062349449753675845,3
0001628280-19-011995,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2019-09-30,-0.0032985964444933245,0.5886556496058223,0.06054145605145568,220,0.027779323829389406,-0.2087816590151402,9,-0.07450290241342855,2,-0.2505603138648199,9,-0.0542400773379803,3
0001628280-19-012043,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2019-10-01,-0.0019483136141493149,0.7486908766415369,0.06331991542877728,220,-0.1017289248170454,-0.23606547963999022,9,-0.05670446399591381,2,-0.2553531676364056,9,-0.031017651586579535,3
0001628280-19-012088,CRDF,"Cardiff Oncology, Inc.",OTHER,2019-10-02,-3.957107753554841e-05,0.9448431152324359,0.06958894376420553,220,0.04658069670370701,-0.18435617555869527,9,0.017140216573855123,2,-0.2675424088075626,9,-0.0841642625180701,3
0001628280-19-012452,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2019-10-22,-0.004069733824519678,0.9831763624479052,0.06772640462659064,220,0.7120435972545053,-0.17617505100405007,9,0.6629731314630036,2,0.13171923899935128,9,0.660377656455315,3
0001193125-19-276277,CRDF,"Cardiff Oncology, Inc.",OTHER,2019-10-29,-0.002759069306165249,1.0192905531946495,0.06743070329708785,220,-0.025510101168958417,0.9699780754869997,9,0.05647543195973522,2,-0.0546527611161999,9,-0.12491448820345921,3
0001628280-19-013431,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2019-11-06,-0.0034385647200564696,1.0551962237439372,0.06656235146056542,220,-0.05825446680696974,0.029120484069422664,9,-0.04067012691609683,2,-0.2089806095244799,9,0.00463378796381983,3
0001628280-19-013668,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2019-11-08,-0.003812404106272471,1.057252535060164,0.06653225128144616,220,0.0012054843794953194,-0.24996194104062835,9,0.018732843983242767,2,-0.19527802735690716,9,0.03668379063455121,3
0001628280-19-014171,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2019-11-14,-0.003690602077798098,1.0643123736491649,0.06692542273543496,220,-0.04106887438358031,-0.04698577915640424,9,-0.06443507970008089,2,-0.031508037152750225,9,-0.11922808593152512,3
0001628280-19-014717,CRDF,"Cardiff Oncology, Inc.",OTHER,2019-12-04,-0.004835184368154406,1.0421652350745914,0.06730400852025799,220,-0.03756607701502136,0.007503016130700202,9,-0.03460518242943353,2,-0.0034610223370011043,9,-0.036965157753047276,3
0001628280-19-014850,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2019-12-09,-0.000396109441464342,0.945444235506278,0.08555595943935178,220,0.01088718814343572,-0.013253766534522326,9,-0.0100504745853209,2,-0.014947480194738141,9,-0.025752430030044574,3
0001628280-20-000311,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2020-01-13,-0.0017468846201114637,0.9369846628838081,0.08607643369745722,220,0.0349853623900693,-0.00784162818237151,9,0.1602982386390629,2,0.22527152144900994,9,0.1568676132073273,3
0001628280-20-000403,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2020-01-21,-0.0024335988101686795,0.937205743934303,0.08573042323527572,220,0.1419503796847612,0.16377151316724145,9,0.2398120877269599,2,0.09197035573458415,9,0.23213405255131553,3
0001628280-20-000533,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2020-01-27,-0.0020174947808318574,0.9129599065824425,0.08548706541194173,220,0.16781425441353373,0.36487901498602,9,0.044103167932830756,2,0.16241269986912257,9,0.020532228010109954,3
0001628280-20-000651,CRDF,"Cardiff Oncology, Inc.",OTHER,2020-01-29,-0.0030975013103563195,1.00217992993183,0.08347315684039594,220,-0.053217658291766626,0.4878500762489245,9,-0.07761491418776532,2,0.3184884354889519,9,-0.20118093562302966,3
0001628280-20-001027,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2020-02-05,-0.0029451345040431348,1.0499910249426827,0.08336769052604792,220,0.035763627277457063,0.23068789796806333,9,0.013670409432626856,2,-0.029520669556855915,9,-0.02136580462618486,3
0001628280-20-001467,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2020-02-13,-0.0024354637168341638,1.0793271665323199,0.08331386471738157,220,-0.10650469520353505,0.2707534597568002,9,-0.2501284472347631,2,-0.008894377518219254,9,-0.23595555065993,3
0001628280-20-002429,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2020-02-28,-0.0018819694976075837,1.1129731108310452,0.08252293290229679,220,0.12037944034488544,-0.30539450274469854,9,0.22734720130979846,2,-0.27821741996522154,9,0.1515551995547758,3
0001628280-20-003017,CRDF,"Cardiff Oncology, Inc.",OTHER,2020-03-05,-0.0028857403912216886,1.2555706078706663,0.08028989870304527,220,-0.032299970753478006,0.15360966215116664,9,-0.08504719258327349,2,-0.16393785471684896,9,-0.15380480573548788,3
0001628280-20-004445,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2020-04-01,-0.0021082828864119607,0.9533879965524084,0.07932908521744408,220,-0.0836974288509865,0.2173590836234403,9,-0.17177091621720597,2,0.1112551770320123,9,-0.17486948749865028,3
0001628280-20-004781,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2020-04-08,-0.0022112616898591238,1.109788743087878,0.07914773890047994,220,-0.02254265608808144,-0.1687491876211153,9,0.08623691618479472,2,0.06737335559333524,9,0.1129579949769667,3
0001628280-20-005226,CRDF,"Cardiff Oncology, Inc.",OTHER,2020-04-22,-0.0020152358004956504,1.277078176912397,0.07925001500253487,220,0.007004978521247457,0.09738695126484542,9,0.03061687292902904,2,0.2465093165713766,9,0.07140769637013131,3
0001628280-20-005682,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2020-04-28,-0.0026378334551855212,1.1621828314279883,0.07936532548790566,220,0.04536534380843219,0.010243112373778951,9,0.14370506553418752,2,0.08552724101948278,9,0.23267861015143088,3
0001628280-20-006555,CRDF,"Cardiff Oncology, Inc.",OTHER,2020-05-06,-0.0024827044807208994,1.0639882846970832,0.08037970473562114,220,-0.03792406568586271,0.3035953191182209,9,-0.05661367064987174,2,0.6463793358794793,9,-0.03117453086051783,3
0001628280-20-006933,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2020-05-08,-0.0019206586433304837,1.0620915795041932,0.08072508470254854,220,0.0011538100924368133,0.24982280502879722,9,0.11029452697869575,2,0.4941980345474624,9,0.09106576342964096,3
0001628280-20-007644,CRDF,"Cardiff Oncology, Inc.",OTHER,2020-05-13,-0.0019468831886005563,0.9916501753263437,0.08108153643756444,220,0.05073516132798002,0.20078870128102277,9,0.1241475718681299,2,0.5925729560028404,9,0.10108368139306706,3
0001628280-20-008455,CRDF,"Cardiff Oncology, Inc.",OTHER,2020-05-27,-0.0024074470429993056,0.9509170826653266,0.08217596468831657,220,0.11570956653755274,0.4998151829957663,9,0.219871132784041,2,0.14336287269587647,9,0.2008538929497278,3
0001628280-20-008504,CRDF,"Cardiff Oncology, Inc.",REGULATORY,2020-05-28,-0.001958099847938234,0.9641794489220818,0.08210099625093102,220,0.10373668347033471,0.4995938322435942,9,0.07768320313113629,2,0.09808458871308334,9,0.1927460894481008,3
0001628280-20-008589,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2020-05-29,-0.002367044528423635,0.9821460303723167,0.08215698877825472,220,-0.02572459109135837,0.5667123818697875,9,0.183199284186305,2,-0.14393340063274015,9,0.2873780543848129,3
0001628280-20-009155,CRDF,"Cardiff Oncology, Inc.",OTHER,2020-06-09,-0.0018395367235140225,0.963167731410004,0.08212240081634274,220,-0.08544113132049652,0.42493016933000777,9,-0.035061460979165175,2,0.2551398498828721,9,-0.08847768434802214,3
0001628280-20-009417,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2020-06-15,-0.0006209863521252287,1.0018886471888044,0.08263369448412577,220,-0.04112095552618984,0.08642635191883768,9,0.02808189078118739,2,0.7452253206576791,9,-0.010854253929609314,3
0001628280-20-009534,CRDF,"Cardiff Oncology, Inc.",OTHER,2020-06-17,-0.0006654203054304713,1.0154653601661938,0.08277379302731704,220,0.035652885262352295,-0.29966443438674917,9,0.1366733923121338,2,0.5267849187669809,9,0.20565935059649515,3
0001628280-20-010960,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2020-07-30,0.005059203619207091,1.0595651916087208,0.08851906460152528,220,0.04894952129970365,-0.11317744798908942,9,0.07899582850034864,2,0.1270841110779555,9,0.042968084324331496,3
0001628280-20-011606,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2020-08-04,0.005954443609536001,1.052294772382731,0.08887981959626702,220,0.11294653676267216,0.0016141153228676555,9,0.04409559037596533,2,-0.09554989743107405,9,0.1829085697599949,3
0001628280-20-012429,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2020-08-12,0.008906241764971616,1.0348676836955828,0.09059643667951484,220,-0.09871215893118032,0.27080197913936743,9,-0.0695153520306021,2,0.20892861423497466,9,-0.14573048555992288,3
0001628280-20-013539,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2020-09-14,0.0065458951037303875,0.9380000074762271,0.08362757529642,220,-0.020581132669854386,-0.1851867639276775,9,-0.05375200515335074,2,0.8101176032252839,9,-0.10724974349333843,3
0001628280-20-013580,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2020-09-15,0.006906956388124917,0.9409986952396396,0.08358105368288928,220,-0.03354708524970494,-0.2412048496207499,9,-0.03671934326061632,2,0.9585432177655117,9,-0.05770103359896653,3
0001628280-20-013690,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2020-09-17,0.008581559317994269,0.9524932807282805,0.0842100207217817,220,0.3956648904842409,-0.3021122383432772,9,0.47203205355934275,2,0.41378432933451265,9,0.46723081309602743,3
0001628280-20-013800,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2020-09-22,0.008863596029709049,0.9400843762731462,0.08423263793213741,220,-0.008955364075306397,0.37728785557521716,9,-0.026760111039181793,2,0.029155280091418587,9,0.30664160559411446,3
0001628280-20-014034,CRDF,"Cardiff Oncology, Inc.",OTHER,2020-10-01,0.008883068994046651,0.9285509815910905,0.0842910264369155,220,-0.05501384211138619,0.9405783567764086,9,-0.0859173605319311,2,0.02671190614185369,9,-0.08899277362066411,3
0001628280-20-014591,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2020-10-20,0.0072972372492079215,0.9631910492407804,0.07110004058237798,220,-0.02737960709832149,0.05149733432855102,9,-0.13180400633668998,2,0.2935603180600914,9,-0.21500072763374933,3
0001628280-20-015736,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2020-11-06,0.010694291403386647,0.8984404049262645,0.07523345036997552,220,0.05598148276953343,0.11857633041594048,9,0.03179153809807581,2,-0.08532421992650606,9,0.0407929746009983,3
0001628280-20-016701,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2020-11-23,0.01372564909404876,0.9296418593703494,0.07767742366980758,220,0.03174453149063606,-0.2265769582650797,9,0.02497090973885091,2,-0.06889831678094269,9,0.1112488919919756,3
0001628280-20-017151,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2020-12-07,0.012875039944580613,0.9470187036528517,0.07871100513770478,220,-0.029241894673051726,0.09194742805626412,9,-0.030651524539314617,2,-0.03663323664607007,9,-0.039986153707935346,3
0001628280-20-017686,CRDF,"Cardiff Oncology, Inc.",OTHER,2020-12-22,0.014485141741572637,0.9546787088813614,0.07908309838358223,220,-0.08153009429321105,-0.07093556348681569,9,-0.17786254499424628,2,-0.18385795845657937,9,-0.16107923816872857,3
0001628280-21-000474,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2021-01-15,0.015328133977661555,0.933859467642428,0.07954195250610822,220,-0.3207301636488796,-0.14925813954760078,9,-0.481578080918277,2,-0.10846257046384328,9,-0.3772641230338973,3
0001628280-21-000813,CRDF,"Cardiff Oncology, Inc.",REGULATORY,2021-01-26,0.013235708192096572,0.9753224389471732,0.07807918177022309,220,0.0037456192872127193,-0.560962630550672,9,0.10093148820017024,2,-0.02039041374340104,9,0.03339082543656925,3
0001628280-21-001908,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2021-02-11,0.012389761302032998,0.960781728307929,0.0776068695513241,220,0.08144260959942519,-0.012166027701445065,9,-0.020664815229459052,2,-0.3007380571622687,9,-0.03340417355797255,3
0001628280-21-002232,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-02-16,0.01314261610174001,0.9614211909397268,0.07683511412209737,220,-0.009240333662543423,0.030531440524078586,9,-0.04555675511934454,2,-0.23182080268221583,9,-0.14842019335232273,3
0001628280-21-002984,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-02-24,0.013485394838940512,0.9316625996401615,0.0768910052333874,220,-0.02277784080402599,-0.2793023363119169,9,-0.0653706362953637,2,-0.04495861236597724,9,-0.17113788196401894,3
0001628280-21-003278,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2021-02-26,0.013277623106860828,0.8974400883112518,0.07633318789488426,220,0.05185944596391781,-0.34139065464310675,9,0.05551237615293779,2,-0.09489860688286002,9,0.012302739509021082,3
0001628280-21-003831,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-03-03,0.011940943902260791,0.9102878639896888,0.07922127159226772,220,-0.08907296929798289,-0.2855213210112047,9,-0.18173717962349925,2,-0.0010743796980711671,9,-0.1530553951749299,3
0001628280-21-004508,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-03-11,0.012385488004526006,0.7245753819102732,0.07962677185318806,220,0.0051958819693849224,-0.04177655975849556,9,0.006802004311840429,2,-0.1246574727750796,9,-0.028908141007758764,3
0001628280-21-006707,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-04-08,0.013171933678177013,0.8217143064377228,0.0787800537120661,220,-0.044764772356304286,-0.1730500269744947,9,-0.08606238949843335,2,-0.16644210180654456,9,-0.10731368098504389,3
0001628280-21-006756,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2021-04-12,0.012194920532669927,0.8265002572749169,0.07849637688219384,220,-0.041622404999634,-0.24419294293145954,9,-0.10515585316705296,2,-0.022979582406498958,9,-0.14551125112659702,3
0001628280-21-009284,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2021-05-07,0.011589666266428583,0.8020973255668046,0.07960665273096584,220,0.03584671837736538,0.03174135366088317,9,-0.00784243364974821,2,-0.24217596777614792,9,-0.1284269375886032,3
0001628280-21-010750,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-05-20,0.00861395848700158,0.7968897370535486,0.07597259277230767,220,-0.03623460337601104,-0.21375545969006643,9,-0.08909889519447933,2,-0.1256175303759861,9,-0.12114563750912657,3
0001628280-21-011401,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-06-01,0.005758081645577232,0.6982216876116167,0.0741752695998544,220,-0.0456191186696666,-0.07852848523233719,9,-0.06240091787267501,2,-0.05228193280972989,9,-0.06100457856392546,3
0001628280-21-011784,CRDF,"Cardiff Oncology, Inc.",OTHER,2021-06-08,0.006770675948233218,0.7766164875482496,0.0736082548051673,220,0.03157466641300469,-0.10865495399820418,9,0.032143272196639025,2,-0.12445516697505313,9,0.053830686367977,3
0001628280-21-012005,CRDF,"Cardiff Oncology, Inc.",OTHER,2021-06-11,0.007856294341325527,0.5827911833475036,0.07338738345860449,220,-0.021350639079559988,-0.027748533488182577,9,0.016442484401748232,2,-0.14635077096251406,9,-0.013779091526917524,3
0001628280-21-013021,CRDF,"Cardiff Oncology, Inc.",OTHER,2021-06-28,0.003701538237264208,0.728598886535151,0.07107551883264236,220,0.022244852881421532,-0.08608578068127257,9,-0.06698213792340628,2,-0.16552674151589927,9,-0.049207631201041074,3
0001628280-21-013508,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-07-06,0.0035832010589685005,0.8566693935477886,0.06993457755146655,220,0.008729723658148641,-0.2397600247266214,9,0.006678288885979518,2,-0.16484664520707631,9,-0.024505331389900152,3
0001628280-21-013733,CRDF,"Cardiff Oncology, Inc.",OTHER,2021-07-12,0.0036596092257849904,0.8546146977612781,0.06992522098639163,220,-0.012827669628180535,-0.17252474767331744,9,-0.03507925443973012,2,-0.2502464210567625,9,-0.04479891794975607,3
0001628280-21-015831,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2021-08-06,0.0022375815631518587,0.7368486410331622,0.06845983094853461,220,0.11499146832748253,-0.08696568030869893,9,0.11682551564902352,2,-0.06978742194164145,9,0.13786572433391273,3
0001628280-21-017578,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-08-25,0.0003730142946164291,0.7948095820772506,0.06692725501106109,220,0.08976248831628386,-0.008169288641516143,9,0.08657387073258681,2,0.05290002026816004,9,0.10842907731557659,3
0001628280-21-018136,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-09-07,0.0008900376131093876,0.6539692750211737,0.06640540144609869,220,-0.023617774265416943,0.2956122138611628,9,-0.06971919063214049,2,-0.02601180387746474,9,-0.05436471215267927,3
0001628280-21-018216,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2021-09-09,0.0006028568107109994,0.6463103406695799,0.06641152666409882,220,-0.006347155039822504,0.18946433463408477,9,-0.10056658777668386,2,0.14486047142586483,9,-0.1463901538285471,3
0001628280-21-021748,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2021-11-05,-0.0039159878239514705,0.9801127503399429,0.05106135378289383,220,-0.04874581052022894,0.002977219819499808,9,-0.061210602775093444,2,0.0533633119926062,9,-0.06355259313814285,3
0001628280-21-022729,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-11-10,-0.003615183604258626,1.012765064040988,0.05100937055227954,220,-0.030754186134444673,-0.04645905916175058,9,-0.025690545926018524,2,0.0601422376691401,9,0.012850995554808332,3
0001628280-21-024493,CRDF,"Cardiff Oncology, Inc.",OTHER,2021-12-03,-0.005359029003184683,1.207791802885371,0.049433366446720764,220,-0.02442462528552378,0.11269600887687163,9,-0.0257363339051491,2,0.21003236285055438,9,0.015177805460155866,3
0001628280-21-024814,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2021-12-10,-0.005306555201321725,1.1785691032288945,0.04936809510830308,220,-0.033469674456045526,0.12609298219437576,9,-0.010605418092190778,2,0.10385217478527403,9,-0.05289719918509252,3
0001628280-22-000669,CRDF,"Cardiff Oncology, Inc.",OTHER,2022-01-11,-0.0049222701798720785,1.1806676886170817,0.0504397680476012,220,0.09599219684276845,0.11674356340905631,9,0.06461901201924758,2,-0.563247149378105,9,0.10886538587649056,3
0001628280-22-001039,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2022-01-19,-0.0034342969665226964,1.1378628013021788,0.04485066651572079,220,-0.24370829006992054,0.13351467028519454,9,-0.37713075595433243,2,-0.11681206556775567,9,-0.45850157564615773,3
0001628280-22-001522,CRDF,"Cardiff Oncology, Inc.",OTHER,2022-02-01,-0.004409411441197516,1.5035717972401599,0.0444460469003945,220,0.041587083146760684,-0.5969605967176804,9,-0.008157334301937769,2,0.014785414836858479,9,0.03879126642520073,3
0001628280-22-003816,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2022-02-25,-0.0020181314078796158,1.3272266167235551,0.0444935714292807,220,0.04764050535451854,-0.12306983194005285,9,-0.00966330454795438,2,-0.09597042504857031,9,-0.03135023950666138,3
0001628280-22-008804,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2022-04-08,-0.004554700179964314,1.7315634305792185,0.04545471575801225,220,-0.016131372813076007,-0.003978769297166854,9,-0.0599026294451486,2,-0.2314659313292053,9,-0.08876457881028098,3
0001628280-22-008987,CRDF,"Cardiff Oncology, Inc.",OTHER,2022-04-13,-0.00432090437137588,1.7934370096757952,0.04547148013861227,220,-0.05948924949073051,-0.03269061850535384,9,-0.05796266384781995,2,-0.27525793138516225,9,-0.07047099543096605,3
0001628280-22-012620,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2022-05-06,-0.005507982790715199,1.9959743009381887,0.044793387945138145,220,0.0024964846811669945,0.04574688796202265,9,0.011304353348611757,2,0.13504083701547537,9,0.024817979057145407,3
0001628280-22-021064,CRDF,"Cardiff Oncology, Inc.",EARNINGS,2022-08-05,-0.002643722913109235,1.702881223784031,0.05587091054740142,220,0.05097617825414693,-0.09824770649382594,9,0.18603174231209071,2,-0.1421196405903893,9,0.28982617105064146,3
0001628280-22-024362,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2022-09-07,-0.002539104395247131,1.6753933640437315,0.06149509710293443,220,0.082244754639887,0.2810371161583521,9,0.09150089598515575,2,-0.26156136390435775,9,0.007834507585381395,3
0001628280-22-024744,CRDF,"Cardiff Oncology, Inc.",CLINICAL,2022-09-13,-0.0025866371132432253,1.6113262026857755,0.0612195657133134,220,-0.33856403696570003,0.13911316827579745,9,-0.4849831841078377,2,0.11287879073605944,9,-0.39281770266433946,3
0001628280-22-025855,CRDF,"Cardiff Oncology, Inc.",PRESENTATION,2022-10-04,-0.002579143646772422,1.597765871483325,0.06280164077128253,220,0.017172412525835824,0.04723311217389054,9,-0.02472125326706512,2,0.0599659316534724,9,-0.05133821757609678,3
