ticker,date,adj_close,volume
AARD,2025-10-27,11.6899995803833,479100
AARD,2025-10-28,12.0,204900
AARD,2025-10-29,11.470000267028809,183600
AARD,2025-10-30,10.460000038146973,160100
AARD,2025-10-31,10.6899995803833,99400
AARD,2025-11-03,10.390000343322754,240500
AARD,2025-11-04,9.800000190734863,241600
AARD,2025-11-05,10.5,107900
AARD,2025-11-06,9.869999885559082,157800
AARD,2025-11-07,10.140000343322754,140400
AARD,2025-11-10,10.4399995803833,133500
AARD,2025-11-11,11.0600004196167,89400
AARD,2025-11-12,10.729999542236328,118200
AARD,2025-11-13,10.859999656677246,88700
AARD,2025-11-14,9.920000076293945,93900
AARD,2025-11-17,10.359999656677246,207400
AARD,2025-11-18,9.84000015258789,211900
AARD,2025-11-19,10.460000038146973,176000
AARD,2025-11-20,9.430000305175781,109500
AARD,2025-11-21,9.369999885559082,254200
AARD,2025-11-24,9.5,138900
AARD,2025-11-25,9.369999885559082,91000
AARD,2025-11-26,9.670000076293945,167100
AARD,2025-11-28,9.979999542236328,134100
AARD,2025-12-01,9.520000457763672,205200
AARD,2025-12-02,9.260000228881836,206100
AARD,2025-12-03,11.930000305175781,542000
AARD,2025-12-04,12.399999618530273,241900
AARD,2025-12-05,13.5600004196167,228900
AARD,2025-12-08,13.819999694824219,292200
AARD,2025-12-09,13.6899995803833,255200
AARD,2025-12-10,13.979999542236328,253400
AARD,2025-12-11,15.609999656677246,333200
AARD,2025-12-12,14.430000305175781,267200
AARD,2025-12-15,14.470000267028809,293500
AARD,2025-12-16,13.920000076293945,198200
AARD,2025-12-17,13.220000267028809,134500
AARD,2025-12-18,13.6899995803833,163800
AARD,2025-12-19,13.770000457763672,1186200
AARD,2025-12-22,14.550000190734863,218500
AARD,2025-12-23,14.149999618530273,245100
AARD,2025-12-24,14.260000228881836,63700
AARD,2025-12-26,13.649999618530273,85600
AARD,2025-12-29,13.46500015258789,177000
AARD,2025-12-30,13.225000381469727,126000
AARD,2025-12-31,13.125,89600
AARD,2026-01-02,13.1899995803833,80200
AARD,2026-01-05,13.279999732971191,136300
AARD,2026-01-06,13.3100004196167,124400
AARD,2026-01-07,13.699999809265137,129100
AARD,2026-01-08,14.510000228881836,143700
AARD,2026-01-09,14.270000457763672,106000
AARD,2026-01-12,14.84000015258789,399700
AARD,2026-01-13,15.390000343322754,324300
AARD,2026-01-14,14.979999542236328,254700
AARD,2026-01-15,15.350000381469727,158000
AARD,2026-01-16,15.369999885559082,137600
AARD,2026-01-20,15.520000457763672,290600
AARD,2026-01-21,15.819999694824219,253700
AARD,2026-01-22,15.079999923706055,266100
AARD,2026-01-23,15.010000228881836,118000
AARD,2026-01-26,14.760000228881836,118700
AARD,2026-01-27,14.699999809265137,132000
AARD,2026-01-28,13.25,208700
AARD,2026-01-29,13.350000381469727,126400
AARD,2026-01-30,12.989999771118164,168400
AARD,2026-02-02,13.300000190734863,151900
AARD,2026-02-03,12.90999984741211,175700
AARD,2026-02-04,12.5600004196167,148600
AARD,2026-02-05,11.289999961853027,183500
AARD,2026-02-06,12.649999618530273,151900
AARD,2026-02-09,13.479999542236328,104900
AARD,2026-02-10,12.609999656677246,135000
AARD,2026-02-11,12.670000076293945,100000
AARD,2026-02-12,12.279999732971191,77100
AARD,2026-02-13,12.100000381469727,66800
AARD,2026-02-17,12.449999809265137,43000
AARD,2026-02-18,12.649999618530273,56700
AARD,2026-02-19,12.40999984741211,52400
AARD,2026-02-20,12.319999694824219,51200
AARD,2026-02-23,12.579999923706055,69700
AARD,2026-02-24,12.680000305175781,92500
AARD,2026-02-25,12.380000114440918,58500
AARD,2026-02-26,12.5,30600
AARD,2026-02-27,12.489999771118164,531100
AARD,2026-03-02,5.46999979019165,2863000
AARD,2026-03-03,4.900000095367432,1175400
AARD,2026-03-04,5.639999866485596,939500
AARD,2026-03-05,5.739999771118164,394100
AARD,2026-03-06,5.849999904632568,351000
AARD,2026-03-09,6.090000152587891,320400
AARD,2026-03-10,5.789999961853027,601700
AARD,2026-03-11,5.199999809265137,821700
AARD,2026-03-12,5.260000228881836,283900
AARD,2026-03-13,5.090000152587891,266300
AARD,2026-03-16,5.360000133514404,276800
AARD,2026-03-17,5.329999923706055,292900
AARD,2026-03-18,4.880000114440918,382500
AARD,2026-03-19,4.900000095367432,215400
AARD,2026-03-20,4.070000171661377,437700
AARD,2026-03-23,4.065000057220459,214000
AARD,2026-03-24,3.7699999809265137,462100
AARD,2026-03-25,3.5399999618530273,249300
AARD,2026-03-26,3.509999990463257,280300
AARD,2026-03-27,3.549999952316284,225100
AARD,2026-03-30,3.640000104904175,185100
ACAD,2018-01-02,30.43000030517578,1801700
ACAD,2018-01-03,29.510000228881836,2207900
ACAD,2018-01-04,28.780000686645508,2746200
ACAD,2018-01-05,28.899999618530273,1370400
ACAD,2018-01-08,27.110000610351562,3358100
ACAD,2018-01-09,28.290000915527344,2154300
ACAD,2018-01-10,28.6299991607666,1545900
ACAD,2018-01-11,27.899999618530273,1721100
ACAD,2018-01-12,28.3700008392334,1695000
ACAD,2018-01-16,28.149999618530273,1539200
ACAD,2018-01-17,28.25,1262200
ACAD,2018-01-18,27.780000686645508,1140400
ACAD,2018-01-19,26.920000076293945,3534800
ACAD,2018-01-22,28.93000030517578,3435400
ACAD,2018-01-23,30.31999969482422,4035800
ACAD,2018-01-24,30.56999969482422,3601000
ACAD,2018-01-25,30.68000030517578,1276400
ACAD,2018-01-26,32.130001068115234,1934100
ACAD,2018-01-29,31.739999771118164,1848700
ACAD,2018-01-30,30.649999618530273,1152700
ACAD,2018-01-31,29.90999984741211,1155600
ACAD,2018-02-01,30.260000228881836,883800
ACAD,2018-02-02,28.959999084472656,1057100
ACAD,2018-02-05,26.90999984741211,1904100
ACAD,2018-02-06,28.799999237060547,2647100
ACAD,2018-02-07,29.31999969482422,1749400
ACAD,2018-02-08,28.350000381469727,1880600
ACAD,2018-02-09,28.270000457763672,1884400
ACAD,2018-02-12,28.8700008392334,924500
ACAD,2018-02-13,29.510000228881836,879800
ACAD,2018-02-14,30.600000381469727,1705400
ACAD,2018-02-15,31.059999465942383,879500
ACAD,2018-02-16,30.920000076293945,620900
ACAD,2018-02-20,31.049999237060547,1167500
ACAD,2018-02-21,30.43000030517578,1853000
ACAD,2018-02-22,30.239999771118164,1719400
ACAD,2018-02-23,31.520000457763672,1502400
ACAD,2018-02-26,32.33000183105469,1531000
ACAD,2018-02-27,31.15999984741211,1933900
ACAD,2018-02-28,24.920000076293945,11609500
ACAD,2018-03-01,22.979999542236328,6703500
ACAD,2018-03-02,23.68000030517578,3804400
ACAD,2018-03-05,24.829999923706055,2635000
ACAD,2018-03-06,25.110000610351562,1651600
ACAD,2018-03-07,25.399999618530273,2586200
ACAD,2018-03-08,25.25,1427600
ACAD,2018-03-09,25.329999923706055,1531200
ACAD,2018-03-12,25.889999389648438,1576600
ACAD,2018-03-13,24.979999542236328,2077000
ACAD,2018-03-14,25.049999237060547,1598400
ACAD,2018-03-15,25.209999084472656,1134500
ACAD,2018-03-16,25.75,2017200
ACAD,2018-03-19,24.579999923706055,1375100
ACAD,2018-03-20,24.510000228881836,1025000
ACAD,2018-03-21,24.65999984741211,1116600
ACAD,2018-03-22,23.850000381469727,1274900
ACAD,2018-03-23,22.56999969482422,2395900
ACAD,2018-03-26,23.540000915527344,1616800
ACAD,2018-03-27,22.68000030517578,1360800
ACAD,2018-03-28,23.110000610351562,1699800
ACAD,2018-03-29,22.469999313354492,3837900
ACAD,2018-04-02,20.8799991607666,2309200
ACAD,2018-04-03,21.200000762939453,1330100
ACAD,2018-04-04,22.34000015258789,1730000
ACAD,2018-04-05,22.1299991607666,1469600
ACAD,2018-04-06,21.530000686645508,1131100
ACAD,2018-04-09,16.5,23862400
ACAD,2018-04-10,17.739999771118164,8688000
ACAD,2018-04-11,19.100000381469727,6180000
ACAD,2018-04-12,19.290000915527344,3204700
ACAD,2018-04-13,18.899999618530273,2226000
ACAD,2018-04-16,18.979999542236328,1568900
ACAD,2018-04-17,19.8799991607666,1388900
ACAD,2018-04-18,19.979999542236328,1934900
ACAD,2018-04-19,19.65999984741211,2238100
ACAD,2018-04-20,19.899999618530273,2793300
ACAD,2018-04-23,19.920000076293945,1747000
ACAD,2018-04-24,19.469999313354492,1767300
ACAD,2018-04-25,15.199999809265137,18289400
ACAD,2018-04-26,15.119999885559082,7651800
ACAD,2018-04-27,16.280000686645508,7183800
ACAD,2018-04-30,15.8100004196167,2875300
ACAD,2018-05-01,16.479999542236328,2501800
ACAD,2018-05-02,16.8799991607666,3091300
ACAD,2018-05-03,16.040000915527344,4974300
ACAD,2018-05-04,17.799999237060547,6735500
ACAD,2018-05-07,18.540000915527344,3191700
ACAD,2018-05-08,18.110000610351562,1756000
ACAD,2018-05-09,18.579999923706055,1382500
ACAD,2018-05-10,18.260000228881836,1327800
ACAD,2018-05-11,18.549999237060547,1165000
ACAD,2018-05-14,19.139999389648438,1436100
ACAD,2018-05-15,18.579999923706055,1755600
ACAD,2018-05-16,18.5,2547800
ACAD,2018-05-17,18.1299991607666,1957600
ACAD,2018-05-18,18.0,1792100
ACAD,2018-05-21,17.670000076293945,1742600
ACAD,2018-05-22,17.25,3290700
ACAD,2018-05-23,17.0,2950200
ACAD,2018-05-24,17.469999313354492,2002500
ACAD,2018-05-25,17.690000534057617,1034100
ACAD,2018-05-29,17.760000228881836,1350300
ACAD,2018-05-30,18.110000610351562,1261100
ACAD,2018-05-31,18.100000381469727,1333300
ACAD,2018-06-01,18.34000015258789,1475400
ACAD,2018-06-04,17.440000534057617,1848300
ACAD,2018-06-05,17.43000030517578,1706800
ACAD,2018-06-06,17.520000457763672,1153400
ACAD,2018-06-07,17.5,1555900
ACAD,2018-06-08,17.600000381469727,1666900
ACAD,2018-06-11,17.8700008392334,2050500
ACAD,2018-06-12,17.670000076293945,1623300
ACAD,2018-06-13,16.18000030517578,5367500
ACAD,2018-06-14,15.350000381469727,3783900
ACAD,2018-06-15,15.729999542236328,5195900
ACAD,2018-06-18,15.829999923706055,1892400
ACAD,2018-06-19,16.329999923706055,6016800
ACAD,2018-06-20,17.049999237060547,1952500
ACAD,2018-06-21,15.949999809265137,3357900
ACAD,2018-06-22,16.329999923706055,13523000
ACAD,2018-06-25,16.06999969482422,2591800
ACAD,2018-06-26,16.299999237060547,2914800
ACAD,2018-06-27,15.869999885559082,2548400
ACAD,2018-06-28,15.069999694824219,3601700
ACAD,2018-06-29,15.270000457763672,7960300
ACAD,2018-07-02,16.709999084472656,4271700
ACAD,2018-07-03,16.399999618530273,1485100
ACAD,2018-07-05,16.639999389648438,2135000
ACAD,2018-07-06,17.84000015258789,4615800
ACAD,2018-07-09,16.6299991607666,6922000
ACAD,2018-07-10,16.68000030517578,3729400
ACAD,2018-07-11,16.81999969482422,1717900
ACAD,2018-07-12,17.760000228881836,3717300
ACAD,2018-07-13,17.459999084472656,2555800
ACAD,2018-07-16,16.8700008392334,2607400
ACAD,2018-07-17,18.15999984741211,4101900
ACAD,2018-07-18,17.579999923706055,2684700
ACAD,2018-07-19,17.079999923706055,2286200
ACAD,2018-07-20,16.84000015258789,3009800
ACAD,2018-07-23,16.469999313354492,1819400
ACAD,2018-07-24,15.989999771118164,2702600
ACAD,2018-07-25,16.049999237060547,1808300
ACAD,2018-07-26,16.229999542236328,1759600
ACAD,2018-07-27,15.4399995803833,2373600
ACAD,2018-07-30,14.8100004196167,2955200
ACAD,2018-07-31,15.09000015258789,2325900
ACAD,2018-08-01,15.359999656677246,1837800
ACAD,2018-08-02,15.489999771118164,1700700
ACAD,2018-08-03,15.220000267028809,1226100
ACAD,2018-08-06,13.90999984741211,5099500
ACAD,2018-08-07,14.1899995803833,1621500
ACAD,2018-08-08,14.020000457763672,2509800
ACAD,2018-08-09,13.90999984741211,11251700
ACAD,2018-08-10,14.920000076293945,4294400
ACAD,2018-08-13,14.289999961853027,2468200
ACAD,2018-08-14,14.329999923706055,1903700
ACAD,2018-08-15,13.789999961853027,2333400
ACAD,2018-08-16,13.300000190734863,2723900
ACAD,2018-08-17,13.029999732971191,2895000
ACAD,2018-08-20,13.569999694824219,2809700
ACAD,2018-08-21,14.109999656677246,2033400
ACAD,2018-08-22,14.180000305175781,1310900
ACAD,2018-08-23,14.260000228881836,1825200
ACAD,2018-08-24,14.390000343322754,1062100
ACAD,2018-08-27,14.539999961853027,1469700
ACAD,2018-08-28,14.600000381469727,830900
ACAD,2018-08-29,14.420000076293945,782300
ACAD,2018-08-30,14.420000076293945,1640900
ACAD,2018-08-31,14.220000267028809,1186000
ACAD,2018-09-04,14.239999771118164,1641400
ACAD,2018-09-05,14.380000114440918,1244500
ACAD,2018-09-06,14.029999732971191,1432900
ACAD,2018-09-07,14.039999961853027,1242500
ACAD,2018-09-10,13.949999809265137,1603100
ACAD,2018-09-11,13.489999771118164,1540000
ACAD,2018-09-12,13.770000457763672,1181100
ACAD,2018-09-13,13.760000228881836,1137700
ACAD,2018-09-14,13.880000114440918,1424000
ACAD,2018-09-17,14.050000190734863,1484400
ACAD,2018-09-18,14.279999732971191,1451700
ACAD,2018-09-19,15.100000381469727,1654900
ACAD,2018-09-20,19.110000610351562,15107900
ACAD,2018-09-21,20.170000076293945,14725100
ACAD,2018-09-24,19.850000381469727,3297800
ACAD,2018-09-25,21.40999984741211,5239100
ACAD,2018-09-26,21.100000381469727,4001000
ACAD,2018-09-27,21.809999465942383,3049300
ACAD,2018-09-28,20.760000228881836,6303500
ACAD,2018-10-01,20.790000915527344,2022300
ACAD,2018-10-02,20.15999984741211,2750200
ACAD,2018-10-03,21.15999984741211,1949100
ACAD,2018-10-04,21.469999313354492,2475900
ACAD,2018-10-05,21.440000534057617,2405200
ACAD,2018-10-08,21.110000610351562,2341800
ACAD,2018-10-09,21.15999984741211,2651500
ACAD,2018-10-10,20.239999771118164,1955500
ACAD,2018-10-11,20.989999771118164,2603200
ACAD,2018-10-12,21.719999313354492,1880800
ACAD,2018-10-15,21.280000686645508,1503900
ACAD,2018-10-16,22.920000076293945,3721300
ACAD,2018-10-17,22.8700008392334,1899600
ACAD,2018-10-18,22.729999542236328,2801800
ACAD,2018-10-19,22.209999084472656,4936800
ACAD,2018-10-22,21.760000228881836,2121000
ACAD,2018-10-23,22.0,2688100
ACAD,2018-10-24,19.239999771118164,3065300
ACAD,2018-10-25,21.270000457763672,2202700
ACAD,2018-10-26,21.739999771118164,1736000
ACAD,2018-10-29,21.100000381469727,1973500
ACAD,2018-10-30,21.09000015258789,2105500
ACAD,2018-10-31,19.479999542236328,10017900
ACAD,2018-11-01,22.360000610351562,3952900
ACAD,2018-11-02,22.729999542236328,3100300
ACAD,2018-11-05,21.65999984741211,2015000
ACAD,2018-11-06,21.8799991607666,2717800
ACAD,2018-11-07,20.0,5128100
ACAD,2018-11-08,19.25,2572300
ACAD,2018-11-09,18.860000610351562,2167800
ACAD,2018-11-12,18.860000610351562,1679000
ACAD,2018-11-13,17.809999465942383,1948700
ACAD,2018-11-14,17.530000686645508,2405900
ACAD,2018-11-15,18.6299991607666,1481200
ACAD,2018-11-16,18.93000030517578,1740900
ACAD,2018-11-19,18.1200008392334,1704600
ACAD,2018-11-20,18.239999771118164,1564400
ACAD,2018-11-21,18.780000686645508,843800
ACAD,2018-11-23,18.510000228881836,694900
ACAD,2018-11-26,19.459999084472656,1020500
ACAD,2018-11-27,17.0,4450000
ACAD,2018-11-28,20.530000686645508,10323200
ACAD,2018-11-29,20.1299991607666,3373700
ACAD,2018-11-30,19.059999465942383,2546700
ACAD,2018-12-03,20.299999237060547,1811200
ACAD,2018-12-04,18.81999969482422,2630200
ACAD,2018-12-06,18.90999984741211,1868100
ACAD,2018-12-07,18.209999084472656,1979000
ACAD,2018-12-10,18.780000686645508,1739900
ACAD,2018-12-11,18.56999969482422,839600
ACAD,2018-12-12,18.479999542236328,1656900
ACAD,2018-12-13,17.93000030517578,1696400
ACAD,2018-12-14,17.670000076293945,1160800
ACAD,2018-12-17,17.559999465942383,1643600
ACAD,2018-12-18,17.040000915527344,1772200
ACAD,2018-12-19,15.779999732971191,2965700
ACAD,2018-12-20,15.270000457763672,3133400
ACAD,2018-12-21,14.329999923706055,5123400
ACAD,2018-12-24,14.319999694824219,1637600
ACAD,2018-12-26,15.84000015258789,2807500
ACAD,2018-12-27,15.449999809265137,1616300
ACAD,2018-12-28,15.649999618530273,1304800
ACAD,2018-12-31,16.170000076293945,1719400
ACAD,2019-01-02,16.649999618530273,1649400
ACAD,2019-01-03,16.170000076293945,1847600
ACAD,2019-01-04,17.56999969482422,2198400
ACAD,2019-01-07,18.229999542236328,2200500
ACAD,2019-01-08,18.540000915527344,1765200
ACAD,2019-01-09,19.739999771118164,1810000
ACAD,2019-01-10,20.709999084472656,2524100
ACAD,2019-01-11,21.079999923706055,1739900
ACAD,2019-01-14,20.65999984741211,1893000
ACAD,2019-01-15,21.329999923706055,1970000
ACAD,2019-01-16,21.770000457763672,1480500
ACAD,2019-01-17,21.579999923706055,1426500
ACAD,2019-01-18,21.06999969482422,2635100
ACAD,2019-01-22,20.31999969482422,1537200
ACAD,2019-01-23,20.809999465942383,1648400
ACAD,2019-01-24,21.639999389648438,1170000
ACAD,2019-01-25,22.610000610351562,1765100
ACAD,2019-01-28,22.100000381469727,1867900
ACAD,2019-01-29,22.309999465942383,968500
ACAD,2019-01-30,22.93000030517578,1349500
ACAD,2019-01-31,22.780000686645508,1521800
ACAD,2019-02-01,22.739999771118164,1272300
ACAD,2019-02-04,22.700000762939453,1019200
ACAD,2019-02-05,23.09000015258789,1520800
ACAD,2019-02-06,22.90999984741211,911800
ACAD,2019-02-07,22.34000015258789,903700
ACAD,2019-02-08,21.989999771118164,1291500
ACAD,2019-02-11,21.479999542236328,2003200
ACAD,2019-02-12,22.389999389648438,1470800
ACAD,2019-02-13,22.309999465942383,727500
ACAD,2019-02-14,21.93000030517578,1372100
ACAD,2019-02-15,23.25,1839000
ACAD,2019-02-19,22.979999542236328,1137200
ACAD,2019-02-20,22.81999969482422,923300
ACAD,2019-02-21,22.260000228881836,894200
ACAD,2019-02-22,22.93000030517578,1408100
ACAD,2019-02-25,23.75,1779900
ACAD,2019-02-26,23.559999465942383,1887500
ACAD,2019-02-27,25.530000686645508,4015800
ACAD,2019-02-28,26.5,2670200
ACAD,2019-03-01,26.600000381469727,1889300
ACAD,2019-03-04,26.850000381469727,1752400
ACAD,2019-03-05,26.65999984741211,1858600
ACAD,2019-03-06,25.649999618530273,1476600
ACAD,2019-03-07,25.389999389648438,1511800
ACAD,2019-03-08,25.760000228881836,1107400
ACAD,2019-03-11,26.06999969482422,1200300
ACAD,2019-03-12,26.200000762939453,1039800
ACAD,2019-03-13,27.3799991607666,1906000
ACAD,2019-03-14,26.68000030517578,1607100
ACAD,2019-03-15,26.850000381469727,3179500
ACAD,2019-03-18,27.100000381469727,1281800
ACAD,2019-03-19,26.920000076293945,945500
ACAD,2019-03-20,26.219999313354492,858100
ACAD,2019-03-21,27.219999313354492,1267300
ACAD,2019-03-22,26.100000381469727,1464400
ACAD,2019-03-25,26.190000534057617,1117300
ACAD,2019-03-26,26.950000762939453,828400
ACAD,2019-03-27,26.239999771118164,822200
ACAD,2019-03-28,26.639999389648438,1302000
ACAD,2019-03-29,26.850000381469727,1062600
ACAD,2019-04-01,26.979999542236328,1126700
ACAD,2019-04-02,27.31999969482422,934800
ACAD,2019-04-03,27.350000381469727,1235900
ACAD,2019-04-04,26.860000610351562,839600
ACAD,2019-04-05,28.1200008392334,2193700
ACAD,2019-04-08,27.06999969482422,1251400
ACAD,2019-04-09,26.670000076293945,919100
ACAD,2019-04-10,26.780000686645508,962100
ACAD,2019-04-11,26.020000457763672,1083500
ACAD,2019-04-12,25.68000030517578,1119000
ACAD,2019-04-15,25.510000228881836,767000
ACAD,2019-04-16,25.510000228881836,1091200
ACAD,2019-04-17,23.31999969482422,2023900
ACAD,2019-04-18,23.579999923706055,2197700
ACAD,2019-04-22,23.739999771118164,1196200
ACAD,2019-04-23,24.3700008392334,1504800
ACAD,2019-04-24,24.040000915527344,1283300
